episode	The Boy in the Iceberg	character	Sokka
episode	The Boy in the Iceberg	character	Zuko
episode	The Boy in the Iceberg	character	Iroh
episode	The Boy in the Iceberg	character	Aang
episode	The Boy in the Iceberg	character	Kanna
episode	The Boy in the Iceberg	character	Village girl
episode	The Boy in the Iceberg	character	Southern Water Tribe boy
episode	The Boy in the Iceberg	character	Village boy
episode	The Cave of Two Lovers	character	Sokka
episode	The Cave of Two Lovers	character	Katara
episode	The Cave of Two Lovers	character	Aang
episode	The Cave of Two Lovers	character	Chong
episode	The Cave of Two Lovers	character	Zuko
episode	The Cave of Two Lovers	character	Iroh
episode	The Cave of Two Lovers	character	Moku
episode	The Cave of Two Lovers	character	Lily
episode	The Cave of Two Lovers	character	Commander
episode	The Cave of Two Lovers	character	Team Avatar
episode	The Cave of Two Lovers	character	Song
episode	The Cave of Two Lovers	character	Song's mother
episode	The Chase	character	Toph
episode	The Chase	character	Sokka
episode	The Chase	character	Katara
episode	The Chase	character	Aang
episode	The Chase	character	Iroh
episode	The Chase	character	Mai
episode	The Chase	character	Ty Lee
episode	The Chase	character	Azula
episode	The Chase	character	Zuko
episode	The Crossroads of Destiny	character	Sokka
episode	The Crossroads of Destiny	character	Aang
episode	The Crossroads of Destiny	character	Azula
episode	The Crossroads of Destiny	character	Ty Lee
episode	The Crossroads of Destiny	character	Mai
episode	The Crossroads of Destiny	character	Iroh
episode	The Crossroads of Destiny	character	Zuko
episode	The Crossroads of Destiny	character	Toph
episode	The Crossroads of Destiny	character	Pathik
episode	The Crossroads of Destiny	character	Kuei
episode	The Crossroads of Destiny	character	Dai Li agent
episode	The Crossroads of Destiny	character	Katara
episode	The Crossroads of Destiny	character	Captured agent
episode	The Crossroads of Destiny	character	Head of the Dai Li
episode	The Crossroads of Destiny	character	Long Feng
episode	The Crossroads of Destiny	character	How
episode	The Day of Black Sun Part 1	character	Aang
episode	The Day of Black Sun Part 1	character	Katara
episode	The Day of Black Sun Part 1	character	Toph
episode	The Day of Black Sun Part 1	character	Sokka
episode	The Day of Black Sun Part 1	character	Hakoda
episode	The Day of Black Sun Part 1	character	Due
episode	The Day of Black Sun Part 1	character	Tho
episode	The Day of Black Sun Part 1	character	Bato
episode	The Day of Black Sun Part 1	character	Huu
episode	The Day of Black Sun Part 1	character	Haru
episode	The Day of Black Sun Part 1	character	Tyro
episode	The Day of Black Sun Part 1	character	Big Bad Hippo
episode	The Day of Black Sun Part 1	character	The Boulder
episode	The Day of Black Sun Part 1	character	Mechanist
episode	The Day of Black Sun Part 1	character	Pipsqueak
episode	The Day of Black Sun Part 1	character	The Duke
episode	The Day of Black Sun Part 1	character	Teo
episode	The Day of Black Sun Part 1	character	Warden Poon
episode	The Day of Black Sun Part 1	character	Ming
episode	The Day of Black Sun Part 1	character	Iroh
episode	The Day of Black Sun Part 1	character	Male Fire Nation soldier
episode	The Day of Black Sun Part 1	character	Female Fire Nation soldier
episode	The Day of Black Sun Part 1	character	Zuko
episode	The Deserter	character	Katara
episode	The Deserter	character	Sokka
episode	The Deserter	character	Aang
episode	The Deserter	character	Mask dealer
episode	The Deserter	character	Shop keeper
episode	The Deserter	character	Puppet Fire Lord
episode	The Deserter	character	Fire Nation kids
episode	The Deserter	character	Malu
episode	The Deserter	character	Citizen
episode	The Deserter	character	Chey
episode	The Deserter	character	Guard
episode	The Deserter	character	Lin Yee
episode	The Deserter	character	Zhao
episode	The Deserter	character	Guard captain
episode	The Deserter	character	Jeong Jeong
episode	The Deserter	character	Roku
episode	The Deserter	character	Tribal man
episode	The Desert	character	Aang
episode	The Desert	character	Toph
episode	The Desert	character	Katara
episode	The Desert	character	Sokka
episode	The Desert	character	Zuko
episode	The Desert	character	Iroh
episode	The Desert	character	Mongke
episode	The Desert	character	Man
episode	The Desert	character	Yu
episode	The Desert	character	Xin Fu
episode	The Desert	character	Fung
episode	The Desert	character	Man in the bar
episode	The Desert	character	Florist
episode	The Desert	character	White Lotus member
episode	The Desert	character	Sha-Mo
episode	The Desert	character	Ghashiun
episode	The Desert	character	Sha-Mo:
episode	The Drill	character	Qin
episode	The Drill	character	Ty Lee
episode	The Drill	character	Azula
episode	The Drill	character	Mai
episode	The Drill	character	Katara
episode	The Drill	character	Aang
episode	The Drill	character	Sokka
episode	The Drill	character	Ying
episode	The Drill	character	Earthbender guard
episode	The Drill	character	General Sung
episode	The Drill	character	Toph
episode	The Drill	character	Terra Team leader
episode	The Drill	character	Ticket woman
episode	The Drill	character	Iroh
episode	The Drill	character	Zuko
episode	The Drill	character	Jet
episode	The Drill	character	Smellerbee
episode	The Drill	character	Terra Team member
episode	The Drill	character	Tea seller
episode	The Drill	character	Engineer
episode	The Drill	character	Second Engineer
episode	The Drill	character	Train conductor
episode	The Earth King	character	Aang
episode	The Earth King	character	Sokka
episode	The Earth King	character	Katara
episode	The Earth King	character	Toph
episode	The Earth King	character	Palace woman
episode	The Earth King	character	Iroh
episode	The Earth King	character	Zuko
episode	The Earth King	character	Long Feng
episode	The Earth King	character	Kuei
episode	The Earth King	character	Blue dragon
episode	The Earth King	character	Red dragon
episode	The Earth King	character	Ursa
episode	The Earth King	character	General How
episode	The Earth King	character	Soldier
episode	The Earth King	character	Agent
episode	The Earth King	character	Xin Fu
episode	The Earth King	character	Azula
episode	The Ember Island Players	character	Katara
episode	The Ember Island Players	character	Zuko
episode	The Ember Island Players	character	Sokka
episode	The Ember Island Players	character	Suki
episode	The Ember Island Players	character	Aang
episode	The Ember Island Players	character	Toph
episode	The Ember Island Players	character	Actress Katara
episode	The Ember Island Players	character	Actor Sokka
episode	The Ember Island Players	character	Actress Aang
episode	The Ember Island Players	character	Actor Iroh
episode	The Ember Island Players	character	Actor Zuko
episode	The Ember Island Players	character	Actor Bumi
episode	The Ember Island Players	character	Blue Spirit
episode	The Ember Island Players	character	Actor Jet
episode	The Ember Island Players	character	Actress Yue
episode	The Ember Island Players	character	Actor Toph
episode	The Ember Island Players	character	Actress Azula
episode	The Ember Island Players	character	Young boy
episode	The Ember Island Players	character	Actor Ozai
episode	The Firebending Masters	character	Zuko
episode	The Firebending Masters	character	Aang
episode	The Firebending Masters	character	Sokka
episode	The Firebending Masters	character	Toph
episode	The Firebending Masters	character	Katara
episode	The Firebending Masters	character	Aang and Zuko
episode	The Firebending Masters	character	Sun Warrior chief
episode	The Firebending Masters	character	Ham Ghao
episode	The Firebending Masters	character	Sun Warrior
episode	The Fortuneteller	character	Katara
episode	The Fortuneteller	character	Sokka
episode	The Fortuneteller	character	Aang
episode	The Fortuneteller	character	Calm man
episode	The Fortuneteller	character	Strange Man
episode	The Fortuneteller	character	Meng
episode	The Fortuneteller	character	Woman
episode	The Fortuneteller	character	Wu
episode	The Fortuneteller	character	Village Woman
episode	The Fortuneteller	character	Farmer
episode	The Fortuneteller	character	Poi and Ping
episode	The Fortuneteller	character	Man
episode	The Fortuneteller	character	Man with Red Shoes
episode	The Fortuneteller	character	Poi
episode	The Fortuneteller	character	Ping
episode	The Great Divide	character	Katara
episode	The Great Divide	character	Sokka
episode	The Great Divide	character	Aang
episode	The Great Divide	character	Gan Jin tribesman
episode	The Great Divide	character	Zhang leader
episode	The Great Divide	character	Canyon guide
episode	The Great Divide	character	Gan Jin leader
episode	The Great Divide	character	Gan Jin Leader
episode	The Great Divide	character	Gan Jin man
episode	The Guru	character	Zuko
episode	The Guru	character	Iroh
episode	The Guru	character	Aang
episode	The Guru	character	Sokka
episode	The Guru	character	Water Tribe warrior
episode	The Guru	character	Hakoda
episode	The Guru	character	Kuei
episode	The Guru	character	Azula
episode	The Guru	character	General How
episode	The Guru	character	Katara
episode	The Guru	character	Pathik
episode	The Guru	character	Yu
episode	The Guru	character	Xin Fu
episode	The Guru	character	Toph
episode	The Guru	character	Ty Lee
episode	The Guru	character	Mai
episode	The Guru	character	Bato
episode	The Guru	character	Warrior
episode	The Guru	character	Katara (flashback)
episode	The Guru	character	Long Feng
episode	The Guru	character	Royal messenger
episode	The Headband	character	Guard
episode	The Headband	character	Aang
episode	The Headband	character	Sokka
episode	The Headband	character	Toph
episode	The Headband	character	Katara
episode	The Headband	character	Fire Nation man
episode	The Headband	character	Male soldier
episode	The Headband	character	Kwan
episode	The Headband	character	On Ji
episode	The Headband	character	Hide
episode	The Headband	character	Shoji
episode	The Headband	character	Zuko
episode	The Headband	character	Class
episode	The Headband	character	Music teacher
episode	The Headband	character	Headmaster
episode	The Headband	character	Mai
episode	The Headband	character	Azula
episode	The Headband	character	Male student #1
episode	The Headband	character	Male student #2
episode	The Headband	character	Male soldier #1
episode	The Headband	character	Female student #1
episode	The Headband	character	Female Student #1
episode	The Headband	character	Student
episode	The King of Omashu	character	Aang
episode	The King of Omashu	character	Katara
episode	The King of Omashu	character	Sokka
episode	The King of Omashu	character	Gate guard
episode	The King of Omashu	character	Cabbage merchant
episode	The King of Omashu	character	Bumi
episode	The King of Omashu	character	Soldier
episode	The King of Omashu	character	Guard
episode	The King of Omashu	character	Chamberlain
episode	The Library	character	Sokka
episode	The Library	character	Toph
episode	The Library	character	Aang
episode	The Library	character	Katara
episode	The Library	character	Zei
episode	The Library	character	Wan Shi Tong
episode	The Northern Air Temple	character	Storyteller
episode	The Northern Air Temple	character	Aang
episode	The Northern Air Temple	character	Katara
episode	The Northern Air Temple	character	Sokka
